DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,SEX,AGE,LABPROF_STATUS_C,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_SEX,NOTE_AGE,NOTE_LABPROF_STATUS_C,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,HOLL,9,9,TOTAL,99,2020,12612,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,HOLL,9,9,TOTAL,99,2021,14825,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,HOLL,9,9,TOTAL,99,2022,15325,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,HOLL,9,9,TOTAL,99,2023,15041,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,HOLS,9,9,TOTAL,99,2019,1823,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,HOLS,9,9,TOTAL,99,2020,1195,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,HOLS,9,9,TOTAL,99,2021,1548,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,HOLS,9,9,TOTAL,99,2022,2059,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,HOLS,9,9,TOTAL,99,2023,2755,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,TRIP,9,9,TOTAL,99,2019,15770,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,TRIP,9,9,TOTAL,99,2020,14028,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,TRIP,9,9,TOTAL,99,2021,16718,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,TRIP,9,9,TOTAL,99,2022,17853,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF3,TRIP,9,9,TOTAL,99,2023,18226,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,BUS,9,9,TOTAL,99,2019,573,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,BUS,9,9,TOTAL,99,2020,367,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,BUS,9,9,TOTAL,99,2021,307,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,BUS,9,9,TOTAL,99,2022,395,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,BUS,9,9,TOTAL,99,2023,591,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOL,9,9,TOTAL,99,2019,26421,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOL,9,9,TOTAL,99,2020,21051,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOL,9,9,TOTAL,99,2021,28370,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOL,9,9,TOTAL,99,2022,19148,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOL,9,9,TOTAL,99,2023,13932,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLL,9,9,TOTAL,99,2019,24643,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLL,9,9,TOTAL,99,2020,20122,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLL,9,9,TOTAL,99,2021,27627,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLL,9,9,TOTAL,99,2022,17760,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLL,9,9,TOTAL,99,2023,12511,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLS,9,9,TOTAL,99,2019,1778,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLS,9,9,TOTAL,99,2020,929,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLS,9,9,TOTAL,99,2021,743,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLS,9,9,TOTAL,99,2022,1388,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,HOLS,9,9,TOTAL,99,2023,1421,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,TRIP,9,9,TOTAL,99,2019,26994,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,TRIP,9,9,TOTAL,99,2020,21418,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,TRIP,9,9,TOTAL,99,2021,28677,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,TRIP,9,9,TOTAL,99,2022,19543,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF4,TRIP,9,9,TOTAL,99,2023,14523,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,BUS,9,9,TOTAL,99,2019,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,BUS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOL,9,9,TOTAL,99,2019,3238,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOL,9,9,TOTAL,99,2020,1609,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOL,9,9,TOTAL,99,2021,2117,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOL,9,9,TOTAL,99,2022,2353,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOL,9,9,TOTAL,99,2023,4036,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLL,9,9,TOTAL,99,2019,2477,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLL,9,9,TOTAL,99,2020,1494,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLL,9,9,TOTAL,99,2021,1780,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLL,9,9,TOTAL,99,2022,2151,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLL,9,9,TOTAL,99,2023,3562,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLS,9,9,TOTAL,99,2019,761,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLS,9,9,TOTAL,99,2020,115,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLS,9,9,TOTAL,99,2021,337,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLS,9,9,TOTAL,99,2022,202,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,HOLS,9,9,TOTAL,99,2023,474,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,TRIP,9,9,TOTAL,99,2019,3350,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,TRIP,9,9,TOTAL,99,2020,1838,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,TRIP,9,9,TOTAL,99,2021,2221,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,TRIP,9,9,TOTAL,99,2022,2406,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF5,TRIP,9,9,TOTAL,99,2023,4180,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,BUS,9,9,TOTAL,99,2019,265,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,BUS,9,9,TOTAL,99,2020,175,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,BUS,9,9,TOTAL,99,2021,98,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,BUS,9,9,TOTAL,99,2022,70,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOL,9,9,TOTAL,99,2019,14690,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOL,9,9,TOTAL,99,2020,10140,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOL,9,9,TOTAL,99,2021,8486,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOL,9,9,TOTAL,99,2022,11107,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOL,9,9,TOTAL,99,2023,16102,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLL,9,9,TOTAL,99,2019,13704,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLL,9,9,TOTAL,99,2020,10021,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLL,9,9,TOTAL,99,2021,8140,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLL,9,9,TOTAL,99,2022,10643,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLL,9,9,TOTAL,99,2023,15499,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLS,9,9,TOTAL,99,2019,986,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLS,9,9,TOTAL,99,2020,119,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLS,9,9,TOTAL,99,2021,347,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLS,9,9,TOTAL,99,2022,463,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,HOLS,9,9,TOTAL,99,2023,603,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,TRIP,9,9,TOTAL,99,2019,14955,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,TRIP,9,9,TOTAL,99,2020,10315,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,TRIP,9,9,TOTAL,99,2021,8585,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,TRIP,9,9,TOTAL,99,2022,11177,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITF6,TRIP,9,9,TOTAL,99,2023,16245,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,BUS,9,9,TOTAL,99,2019,2202,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,BUS,9,9,TOTAL,99,2020,129,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,BUS,9,9,TOTAL,99,2021,1018,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,BUS,9,9,TOTAL,99,2022,466,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,BUS,9,9,TOTAL,99,2023,354,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOL,9,9,TOTAL,99,2019,13773,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOL,9,9,TOTAL,99,2020,12436,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOL,9,9,TOTAL,99,2021,19150,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOL,9,9,TOTAL,99,2022,18402,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOL,9,9,TOTAL,99,2023,15439,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLL,9,9,TOTAL,99,2019,12498,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLL,9,9,TOTAL,99,2020,11107,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLL,9,9,TOTAL,99,2021,17805,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLL,9,9,TOTAL,99,2022,16807,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLL,9,9,TOTAL,99,2023,14440,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLS,9,9,TOTAL,99,2019,1275,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLS,9,9,TOTAL,99,2020,1329,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLS,9,9,TOTAL,99,2021,1345,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLS,9,9,TOTAL,99,2022,1595,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,HOLS,9,9,TOTAL,99,2023,999,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,TRIP,9,9,TOTAL,99,2019,15976,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,TRIP,9,9,TOTAL,99,2020,12565,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,TRIP,9,9,TOTAL,99,2021,20169,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,TRIP,9,9,TOTAL,99,2022,18868,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG1,TRIP,9,9,TOTAL,99,2023,15793,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,BUS,9,9,TOTAL,99,2019,521,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,BUS,9,9,TOTAL,99,2021,162,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,BUS,9,9,TOTAL,99,2022,228,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOL,9,9,TOTAL,99,2019,11135,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOL,9,9,TOTAL,99,2020,12231,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOL,9,9,TOTAL,99,2021,18045,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOL,9,9,TOTAL,99,2022,16150,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOL,9,9,TOTAL,99,2023,18380,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLL,9,9,TOTAL,99,2019,10387,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLL,9,9,TOTAL,99,2020,11682,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLL,9,9,TOTAL,99,2021,17469,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLL,9,9,TOTAL,99,2022,15291,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLL,9,9,TOTAL,99,2023,17842,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLS,9,9,TOTAL,99,2019,748,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLS,9,9,TOTAL,99,2020,548,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLS,9,9,TOTAL,99,2021,576,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLS,9,9,TOTAL,99,2022,859,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,HOLS,9,9,TOTAL,99,2023,538,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,TRIP,9,9,TOTAL,99,2019,11656,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,TRIP,9,9,TOTAL,99,2020,12297,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,TRIP,9,9,TOTAL,99,2021,18207,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,TRIP,9,9,TOTAL,99,2022,16378,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_IT_ABS_1,ITG2,TRIP,9,9,TOTAL,99,2023,18438,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,BUS,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,BUS,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,BUS,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,BUS,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,BUS,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOL,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOL,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOL,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOL,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOL,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
