"ITTER107","Territorio","TIPO_DATO7","Indicatori","CORREZ","Correzione","TIPO_ALLOGGIO2","Tipologia di esercizio","ATECO_2007","Ateco 2007","ISO","Paese di residenza dei clienti","TIPOITTER1A","Tipo di località","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2017-05","Mag-2017",438903,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2017-06","Giu-2017",796710,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2017-07","Lug-2017",892158,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2017-08","Ago-2017",1386453,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2017-09","Set-2017",593039,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2017-10","Ott-2017",342673,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2017-11","Nov-2017",172624,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2017-12","Dic-2017",292721,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-01","Gen-2023",186244,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-02","Feb-2023",140954,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-03","Mar-2023",233184,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-04","Apr-2023",843098,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-05","Mag-2023",480626,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-06","Giu-2023",826912,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-07","Lug-2023",940562,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-08","Ago-2023",1337658,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-09","Set-2023",713163,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-10","Ott-2023",401438,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-11","Nov-2023",205355,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_LACSTR","località lacuali","2023-12","Dic-2023",284238,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-01","Gen-2017",309400,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-02","Feb-2017",246583,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-03","Mar-2017",299611,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-04","Apr-2017",465612,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-05","Mag-2017",372638,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-06","Giu-2017",531999,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-07","Lug-2017",700792,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-08","Ago-2017",1078799,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-09","Set-2017",507471,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-10","Ott-2017",402795,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-11","Nov-2017",312003,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2017-12","Dic-2017",446542,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-01","Gen-2023",150409,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-02","Feb-2023",144041,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-03","Mar-2023",185142,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-04","Apr-2023",331146,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-05","Mag-2023",248238,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-06","Giu-2023",359013,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-07","Lug-2023",455244,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-08","Ago-2023",621801,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-09","Set-2023",327147,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-10","Ott-2023",243151,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-11","Nov-2023",192465,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HILL","località collinari e di interesse vario","2023-12","Dic-2023",202582,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-01","Gen-2017",1475207,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-02","Feb-2017",1431007,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-03","Mar-2017",1665005,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-04","Apr-2017",2150329,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-05","Mag-2017",2190761,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-06","Giu-2017",4021563,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-07","Lug-2017",6261759,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-08","Ago-2017",8025509,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-09","Set-2017",3512882,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-10","Ott-2017",1909435,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-11","Nov-2017",1550438,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2017-12","Dic-2017",1751313,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-01","Gen-2023",4907677,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-02","Feb-2023",4419610,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-03","Mar-2023",5139063,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-04","Apr-2023",5604264,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-05","Mag-2023",5113651,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-06","Giu-2023",6514751,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-07","Lug-2023",7661863,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-08","Ago-2023",8184817,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-09","Set-2023",5625347,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-10","Ott-2023",4850270,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-11","Nov-2023",4965356,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","MUN","comuni  n.a.c. ","2023-12","Dic-2023",5415328,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-01","Gen-2017",5527234,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-02","Feb-2017",5980984,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-03","Mar-2017",4914971,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-04","Apr-2017",2003807,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-05","Mag-2017",1331671,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-06","Giu-2017",3507097,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-07","Lug-2017",7981593,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-08","Ago-2017",10088651,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-09","Set-2017",3752610,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-10","Ott-2017",1891606,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-11","Nov-2017",649426,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2017-12","Dic-2017",3893511,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-01","Gen-2023",6231386,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-02","Feb-2023",6486335,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-03","Mar-2023",4347708,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-04","Apr-2023",1640323,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-05","Mag-2023",1124919,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-06","Giu-2023",3457863,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-07","Lug-2023",7438195,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-08","Ago-2023",8608557,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-09","Set-2023",3820793,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-10","Ott-2023",1714394,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-11","Nov-2023",626145,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_MOUNT","località montane","2023-12","Dic-2023",4461064,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-01","Gen-2017",522615,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-02","Feb-2017",449939,,
