DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,STARTING_MONTH,RESERVATION_TYPE,TYPE_ACCOMMODATION_BOOKING,TYPE_TRANSPORT_BOOKING,BOOKING_INTERNET,MEAN_TRANSPORT_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_STARTING_MONTH,NOTE_RESERVATION_TYPE,NOTE_TYPE_ACCOMMODATION_BOOKING,NOTE_TYPE_TRANSPORT_BOOKING,NOTE_BOOKING_INTERNET,NOTE_MEAN_TRANSPORT_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2020,42,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2021,0,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2022,0,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2023,0,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2018,2566,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2019,2556,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2020,1302,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2021,1315,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2022,1449,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2023,1545,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2018,899,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2019,730,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2020,179,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2021,370,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2022,420,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2023,319,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2018,1809,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2019,1540,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2020,516,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2021,547,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2022,797,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2023,846,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2018,12070,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2019,13086,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2020,3444,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2021,4496,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2022,9115,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2023,9616,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2018,70004,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,63467,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,35024,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,38685,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,51040,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,48028,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2018,2434,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2019,1041,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2020,629,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2021,1302,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2022,1322,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2023,1446,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2018,2763,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2019,3646,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2020,721,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2021,801,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2022,1410,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2023,1495,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2018,1338,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2019,1814,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2020,837,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2021,1192,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2022,1264,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2023,1044,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2018,44386,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2019,37718,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2020,26415,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2021,27767,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2022,33476,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2023,29108,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2018,834,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2019,609,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2020,627,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2021,306,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2022,349,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2023,339,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2018,6181,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2019,5554,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2020,2352,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2021,2821,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2022,4105,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2023,4980,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2018,15201,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2019,15420,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2020,3866,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2021,5101,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2022,10052,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2023,10828,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2018,78853,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,71254,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,37527,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,41642,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,54811,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,52136,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2018,2561,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2019,1342,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2020,644,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2021,1406,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2022,1342,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2023,1486,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2018,3055,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
