DATAFLOW,FREQ,REF_AREA,DATA_TYPE,ADJUSTMENT,TYPE_ACCOMMODATION,ECON_ACTIVITY_NACE_2007,COUNTRY_RES_GUESTS,LOCALITY_TYPE,URBANIZ_DEGREE,COASTAL_AREA,SIZE_BY_NUMBER_ROOMS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_ADJUSTMENT,NOTE_TYPE_ACCOMMODATION,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_COUNTRY_RES_GUESTS,NOTE_LOCALITY_TYPE,NOTE_URBANIZ_DEGREE,NOTE_COASTAL_AREA,NOTE_SIZE_BY_NUMBER_ROOMS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,ALL,ALL,ALL,TOT,2020,28021318,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,ALL,ALL,ALL,TOT,2021,37612304,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,ALL,ALL,ALL,TOT,2022,46766343,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,ALL,ALL,ALL,TOT,2023,48183066,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,CPROV,ALL,ALL,TOT,2023,2437852,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,CPROV_MUN,ALL,ALL,TOT,2023,22690546,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,MUN,ALL,ALL,TOT,2023,20252694,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,TOUR,ALL,ALL,TOT,2023,25492520,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,TOUR_HILL,ALL,ALL,TOT,2023,827683,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,TOUR_HIST_ART,ALL,ALL,TOT,2023,3556623,,,,,,,,,,,,,,,,
